[21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21204, 21204, 21204, 21207, 21206, 21012, 22802, 22810, 22812, 22722, 22722, 22722, 22722, 22820, 22806, 22806, 22722, 22732, 22732, 22722, 22722, 22722, 22722, 22724, 22722, 22810, 22814, 22816, 22812, 22736, 22804, 22722, 22722, 22812, 22802, 22722, 22818, 22814, 22740, 22736, 22736, 22732, 22804, 22810, 22810, 22722, 22724, 22736, 22732, 22730, 22724, 22724, 22816, 22736, 22808, 22822, 22722, 22722, 22728, 22722, 22728, 22730, 22728, 22722, 22722, 22722, 22802, 22804, 22806, 22820, 22722, 22722, 22722, 21013, 21234, 21206, 21205, 21205, 21205, 21217, 21207, 21202, 21204, 21201, 21201, 21201, 21201, 21201]
[21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21209, 21204, 21204, 21203, 21216, 21052, 21083, 21084, 21032, 22814, 22722, 22722, 22802, 22806, 22722, 22812, 22802, 22722, 22816, 22732, 22822, 22722, 22728, 22722, 22722, 22806, 22722, 22822, 22812, 22808, 22722, 22722, 22722, 22722, 22722, 22818, 22752, 22814, 22722, 22820, 20189, 22810, 22820, 22722, 22818, 22722, 22722, 22818, 22814, 22722, 22804, 22822, 22804, 22722, 22814, 22722, 22722, 22808, 22722, 22722, 22722, 22730, 22722, 22730, 22722, 22722, 22816, 22802, 22722, 22806, 22722, 22722, 22722, 21015, 21052, 21017, 21018, 21019, 21018, 21052, 21205, 21203, 21204, 21209, 21201, 21201, 21201, 21201]
[21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21209, 21204, 21204, 21202, 21207, 21206, 21231, 21232, 21013, 22722, 22722, 22722, 22722, 22804, 22802, 22810, 22722, 22822, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22810, 22820, 22732, 22808, 22722, 22732, 22722, 22722, 22722, 22816, 22752, 22750, 22722, 22820, 22806, 22804, 22822, 22822, 22814, 22722, 22722, 22722, 22822, 22734, 22804, 22814, 22820, 22820, 22722, 22726, 22722, 22808, 22806, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22808, 22810, 22812, 22806, 22722, 22722, 22722, 21013, 21015, 22802, 22722, 22806, 21033, 21052, 21205, 21203, 21204, 21204, 21201, 21201, 21201, 21201]
[21201, 21201, 21201, 21201, 21201, 21201, 21201, 21201, 21209, 21204, 21204, 21204, 21204, 21204, 21204, 21202, 21203, 21207, 21206, 21232, 21083, 22722, 22722, 22722, 22722, 22802, 22816, 22808, 22818, 22722, 22722, 22732, 22728, 22728, 22722, 22728, 22722, 22814, 22822, 22726, 22724, 22810, 22806, 22722, 22722, 22722, 22722, 22804, 22804, 22804, 22808, 22816, 22810, 22722, 22724, 22734, 22722, 22722, 22722, 22820, 22822, 22724, 22818, 22802, 22722, 22806, 22722, 22820, 22722, 22738, 22722, 22722, 22722, 22820, 22806, 22806, 22722, 22732, 22732, 22722, 22722, 22722, 22722, 22724, 22722, 21032, 21032, 22814, 22820, 22722, 21012, 21206, 21207, 21203, 21204, 21204, 21209, 21201, 21201, 21201]
[21201, 21201, 21201, 21201, 21201, 21201, 21209, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21202, 21203, 21203, 21203, 21218, 21231, 21015, 22814, 22722, 22722, 22808, 22722, 22722, 22722, 22816, 22822, 22722, 22722, 22722, 22728, 22728, 22740, 22722, 22750, 22722, 22812, 22722, 22724, 22732, 22722, 22722, 22732, 22722, 22810, 22820, 22722, 22806, 22722, 22724, 22722, 22818, 22804, 22804, 22722, 22722, 22810, 22804, 22722, 22722, 22806, 22808, 22808, 22738, 22738, 22722, 22738, 22820, 22722, 22802, 22806, 22722, 22812, 22802, 22722, 22816, 22732, 22822, 22722, 22728, 22722, 22722, 22722, 22722, 22804, 22808, 21034, 21053, 21206, 21207, 21203, 21202, 21204, 21204, 21201, 21201, 21201]
[21201, 21201, 21201, 21201, 21201, 21201, 21204, 21204, 21204, 21202, 21203, 21203, 21203, 21203, 21203, 21203, 21203, 21207, 21206, 21232, 21051, 21012, 21015, 21033, 22762, 22790, 22790, 22822, 22808, 22808, 22806, 22722, 22722, 22722, 22722, 22722, 22722, 22816, 22740, 22812, 22822, 22810, 22724, 22722, 22722, 22732, 22722, 22722, 22722, 22820, 22810, 22806, 22722, 22806, 22802, 22814, 22822, 22722, 22722, 20189, 22806, 22810, 22724, 22722, 22802, 22804, 22820, 22740, 22722, 22802, 22722, 22722, 22722, 22804, 22802, 22810, 22722, 22822, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22732, 21033, 21083, 21016, 21053, 21237, 21232, 21205, 21203, 21203, 21202, 21204, 21209, 21201, 21201]
[21201, 21201, 21201, 21201, 21201, 21209, 21204, 21204, 21202, 21203, 21203, 21203, 21207, 21205, 21205, 21218, 21205, 21206, 21231, 21206, 21205, 21205, 21206, 21052, 21081, 21015, 21033, 22810, 22812, 22722, 21034, 21014, 21033, 22722, 21033, 21013, 21033, 22722, 22734, 22722, 22724, 22722, 22724, 22816, 22722, 22722, 22722, 22802, 22806, 22722, 22722, 22802, 22802, 22808, 22722, 22820, 22804, 22722, 22722, 22820, 22820, 22816, 22722, 22806, 22802, 22802, 22738, 22740, 22802, 22722, 22810, 22722, 22722, 22802, 22816, 22808, 22818, 22722, 22722, 22732, 22728, 22728, 22722, 22728, 22722, 22722, 21033, 21016, 21012, 21013, 21014, 21053, 21205, 21203, 21203, 21203, 21202, 21204, 21209, 21201]
[21201, 21201, 21201, 21201, 21209, 21204, 21204, 21202, 21203, 21203, 21207, 21205, 21206, 21053, 21015, 21053, 21053, 21017, 21053, 21217, 21203, 21202, 21207, 21205, 21205, 21206, 21052, 21084, 21020, 21034, 21015, 21232, 21051, 21034, 21013, 21231, 21052, 21015, 21034, 22722, 22810, 22810, 22722, 22804, 22732, 22732, 22722, 22808, 22818, 22806, 22722, 22802, 22804, 22808, 22806, 22820, 22722, 22722, 22722, 22722, 22722, 22808, 22806, 22810, 22722, 22722, 22820, 22722, 22722, 22740, 22734, 22722, 22806, 22736, 22722, 22808, 22816, 22822, 22804, 22722, 22728, 22810, 22804, 22740, 22820, 22722, 22722, 22816, 22722, 22806, 22804, 21083, 21206, 21207, 21203, 21203, 21203, 21202, 21204, 21204]
[21201, 21201, 21201, 21201, 21204, 21204, 21202, 21203, 21207, 21215, 21206, 21231, 21232, 21013, 22722, 21034, 21034, 22806, 21016, 21206, 21207, 21202, 21204, 21204, 21202, 21207, 21205, 21214, 21206, 21053, 21053, 21206, 21206, 21053, 21051, 21206, 21205, 21206, 21014, 22722, 22722, 22722, 22722, 22822, 22732, 22732, 22722, 22806, 22806, 22722, 22820, 22738, 22820, 22738, 22722, 22722, 22814, 22722, 22722, 22814, 22750, 22804, 22722, 22820, 22722, 22806, 22722, 22722, 22722, 22736, 22736, 22728, 22736, 22736, 22816, 22808, 22722, 22728, 22728, 22816, 22728, 22814, 22808, 22820, 22818, 22722, 22722, 22802, 22820, 22808, 22820, 21014, 21231, 21206, 21205, 21207, 21203, 21203, 21202, 21204]
[21201, 21201, 21201, 21201, 21204, 21204, 21203, 21203, 21205, 21231, 21231, 21206, 21206, 21012, 22722, 22814, 22722, 22822, 21082, 21232, 21206, 21207, 21202, 21204, 21204, 21204, 21204, 21202, 21207, 21205, 21205, 21207, 21207, 21205, 21205, 21207, 21203, 21205, 21012, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22804, 22722, 22722, 22740, 22740, 22738, 22820, 22726, 22722, 22722, 22722, 22752, 22752, 22804, 22820, 22722, 22806, 22818, 22806, 22804, 22722, 22742, 22806, 22736, 22736, 22728, 22722, 22722, 22722, 22728, 22722, 22722, 22728, 22728, 22728, 22738, 22808, 22722, 22722, 22812, 22722, 22820, 22816, 21015, 21231, 21051, 21053, 21206, 21205, 21207, 21203, 21204]
[21201, 21201, 21201, 21201, 21204, 21204, 21203, 21203, 21205, 21235, 21236, 21205, 21215, 21053, 21014, 21012, 21082, 21081, 21053, 21231, 21233, 21206, 21207, 21202, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21202, 21205, 21051, 21014, 21016, 21034, 22724, 22724, 22722, 22722, 22722, 22806, 22722, 22722, 22722, 22802, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22808, 22820, 22722, 22748, 22748, 22748, 22808, 22804, 22810, 22810, 22722, 22736, 22736, 22722, 22722, 22722, 22722, 22740, 22728, 22722, 22722, 22724, 22722, 22722, 22802, 22818, 22722, 22722, 22722, 22814, 22812, 21034, 21015, 21034, 21034, 21015, 21052, 21205, 21203, 21204]
[21201, 21201, 21201, 21201, 21204, 21204, 21202, 21203, 21207, 21205, 21205, 21207, 21207, 21216, 21205, 21206, 21232, 21206, 21205, 21205, 21206, 21232, 21206, 21205, 21205, 21205, 21205, 21207, 21202, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21202, 21207, 21205, 21205, 21206, 21052, 21016, 21015, 21033, 22722, 22722, 22806, 22738, 22738, 22722, 22810, 22722, 22722, 22722, 22722, 22722, 22818, 22744, 22728, 22818, 22752, 22814, 22722, 22820, 20189, 22810, 22820, 22722, 22818, 22722, 22722, 22722, 22810, 22810, 22816, 22820, 22806, 22730, 22734, 22722, 22726, 22820, 22738, 22802, 22722, 22812, 22722, 22722, 22722, 22722, 22722, 22722, 22738, 22732, 22732, 21011, 21205, 21203, 21204]
[21201, 21201, 21201, 21201, 21204, 21204, 21204, 21202, 21203, 21203, 21203, 21203, 21203, 21203, 21203, 21207, 21205, 21207, 21203, 21203, 21218, 21234, 21231, 21051, 21082, 21052, 21231, 21206, 21205, 21205, 21205, 21216, 21205, 21207, 21202, 21202, 21207, 21205, 21205, 21207, 21205, 21232, 21206, 21206, 21015, 22722, 22744, 22804, 22808, 22806, 22812, 22808, 22734, 22820, 22804, 22744, 22816, 22816, 22814, 22728, 22816, 22752, 22750, 22722, 22820, 22806, 22804, 22822, 22822, 22814, 22722, 22730, 22722, 22818, 22820, 22722, 22722, 22722, 22730, 22738, 22814, 22722, 22722, 22738, 22820, 22738, 22820, 22722, 22806, 22722, 22722, 22722, 22738, 22806, 22812, 22732, 21013, 21205, 21203, 21204]
[21201, 21201, 21201, 21201, 21209, 21204, 21204, 21204, 21204, 21204, 21204, 21202, 21203, 21202, 21204, 21204, 21204, 21204, 21202, 21203, 21207, 21206, 21053, 21034, 22722, 21014, 21231, 21051, 21015, 21016, 21012, 21015, 21052, 21205, 21203, 21203, 21205, 21051, 21053, 21205, 21207, 21205, 21207, 21214, 21013, 22722, 22734, 22808, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22818, 22722, 22722, 22802, 22722, 22804, 22804, 22804, 22808, 22816, 22810, 22822, 22724, 22734, 22722, 22722, 22722, 22722, 22812, 22722, 22818, 22820, 22812, 22734, 22722, 22722, 22820, 22806, 22808, 22804, 22802, 22722, 22806, 22818, 22722, 22722, 22722, 22730, 22722, 22738, 21032, 21052, 21206, 21207, 21204]
[21201, 21201, 21201, 21201, 21201, 21201, 21209, 21204, 21204, 21204, 21204, 21209, 21204, 21204, 21204, 21204, 21204, 21204, 21202, 21207, 21205, 21206, 21013, 22722, 22722, 21034, 21015, 21034, 22722, 22722, 22732, 22732, 21011, 21206, 21205, 21207, 21217, 21082, 21081, 21205, 21202, 21204, 21202, 21216, 21083, 22722, 22722, 22802, 22722, 22820, 22822, 22818, 22804, 22818, 22802, 22816, 22808, 22804, 22722, 22722, 22810, 22820, 22722, 22806, 22820, 22802, 22810, 22818, 22804, 22804, 22722, 22730, 22722, 22736, 22812, 22722, 22722, 22722, 22722, 22722, 22804, 22820, 22722, 22808, 22802, 22802, 22722, 22722, 22806, 22722, 22722, 22722, 22722, 22812, 22738, 21019, 21232, 21231, 21205, 21204]
[21201, 21209, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21201, 21201, 21201, 21209, 21204, 21204, 21203, 21203, 21207, 21206, 21052, 21013, 21034, 22782, 22722, 22722, 22722, 22738, 22738, 22806, 22812, 22732, 21034, 21016, 21052, 21206, 21206, 21083, 21083, 21218, 21202, 21204, 21204, 21205, 21084, 22722, 22732, 22806, 22722, 22722, 22722, 22722, 22722, 22722, 22782, 22782, 22802, 22812, 22816, 22804, 22802, 22722, 22820, 22810, 22806, 22722, 22806, 22802, 22814, 22822, 22728, 22722, 22722, 22810, 22722, 22722, 22802, 22806, 22722, 22722, 22822, 22814, 22802, 22806, 22722, 22806, 22810, 22820, 22722, 22722, 22722, 22722, 22732, 22814, 22820, 21018, 21232, 21206, 21207, 21204]
[21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21204, 21201, 21201, 21201, 21209, 21204, 21203, 21207, 21206, 21053, 21033, 22782, 22782, 21032, 21014, 21032, 22814, 22818, 22770, 21031, 21012, 21016, 21034, 22722, 21033, 21053, 21232, 21053, 21051, 21206, 21207, 21204, 21204, 21205, 21013, 22722, 22722, 22736, 22808, 22822, 22722, 22808, 22722, 22782, 22722, 22722, 22804, 22814, 22722, 22722, 22802, 22806, 22816, 22722, 22802, 22744, 22746, 22744, 22820, 22804, 22806, 22808, 22728, 22812, 22808, 22822, 22806, 22818, 22814, 22722, 22804, 22804, 22818, 22722, 22724, 22722, 22806, 22722, 22820, 22722, 22722, 22722, 22722, 22806, 22818, 21017, 21206, 21207, 21203, 21204]
[21201, 21209, 21204, 21204, 21204, 21204, 21202, 21203, 21203, 21203, 21202, 21204, 21201, 21201, 21201, 21204, 21203, 21205, 21051, 21032, 22782, 22788, 22762, 21012, 21232, 21016, 22786, 22772, 22770, 21083, 21232, 21235, 21053, 21034, 22722, 21032, 21053, 21231, 21232, 21237, 21205, 21204, 21204, 21205, 21053, 21013, 21031, 22774, 22722, 22722, 22722, 22722, 22722, 22722, 22820, 22816, 22722, 22804, 22812, 22814, 22808, 22818, 22806, 22722, 22802, 20188, 22746, 22744, 22746, 22752, 22722, 22730, 22726, 22722, 22734, 22722, 22802, 22802, 22814, 22810, 22722, 22734, 22724, 22722, 22810, 22816, 22808, 22804, 22804, 22722, 22722, 22722, 22818, 22814, 22722, 21084, 21205, 21203, 21203, 21204]
[21201, 21201, 21204, 21204, 21202, 21203, 21203, 21203, 21203, 21203, 21203, 21202, 21204, 21201, 21201, 21204, 21203, 21205, 21013, 22722, 22782, 22770, 22764, 21015, 21237, 21017, 22766, 22770, 22792, 21081, 21231, 21236, 21232, 21017, 22784, 22722, 21034, 21052, 21232, 21206, 21207, 21204, 21204, 21207, 21205, 21206, 21013, 22722, 22722, 22722, 22722, 22722, 22820, 22722, 22722, 22816, 22722, 22808, 22802, 22804, 22806, 22806, 22722, 22742, 22322, 22322, 22744, 20189, 22744, 22748, 22722, 22736, 22736, 22736, 22722, 22722, 22722, 22722, 22814, 22722, 22814, 22822, 22822, 22804, 22806, 22820, 22722, 22750, 22752, 22722, 22722, 22722, 22722, 22722, 21033, 21053, 21205, 21203, 21203, 21204]
[21201, 21201, 21204, 21204, 21203, 21203, 21207, 21205, 21205, 21205, 21218, 21207, 21202, 21204, 21209, 21204, 21203, 21218, 21013, 22722, 22782, 22766, 22776, 21081, 21232, 21018, 22762, 22768, 22764, 21034, 21015, 21052, 21232, 21018, 22768, 22782, 22722, 21031, 21053, 21206, 21207, 21202, 21204, 21204, 21202, 21218, 21020, 22822, 22722, 22722, 22808, 22816, 22722, 22808, 22722, 22744, 22818, 22816, 22782, 22722, 22722, 22818, 22820, 22750, 22302, 22307, 20189, 20188, 22746, 22746, 22736, 22822, 22736, 22802, 22730, 22722, 22806, 22722, 22810, 22822, 22818, 22728, 22820, 22810, 20189, 22820, 22722, 22814, 22752, 22722, 22722, 22722, 22722, 22722, 21012, 21206, 21207, 21203, 21202, 21204]
[21201, 21201, 21209, 21204, 21203, 21203, 21217, 21053, 21084, 21015, 21052, 21205, 21203, 21202, 21204, 21204, 21203, 21205, 21015, 22782, 22818, 21034, 21014, 21052, 21231, 21019, 21034, 21034, 22322, 22322, 22722, 21020, 21232, 21019, 22770, 22784, 22782, 22782, 21031, 21052, 21206, 21207, 21203, 21202, 21204, 21205, 21051, 21033, 22722, 22722, 22722, 22722, 22722, 22722, 22810, 22804, 22722, 22810, 22810, 22816, 22820, 22812, 22730, 22734, 22305, 22308, 22744, 22750, 22744, 22752, 22746, 22736, 22736, 22806, 22730, 22726, 22722, 22722, 22728, 22728, 22728, 22812, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 21013, 21205, 21203, 21202, 21204, 21204]
[21201, 21201, 21201, 21204, 21202, 21203, 21205, 21052, 21016, 21083, 21052, 21206, 21207, 21203, 21204, 21204, 21203, 21205, 21016, 22782, 22764, 21034, 21052, 21233, 21232, 21020, 21034, 21034, 22322, 22322, 21034, 21053, 21231, 21052, 21017, 21017, 21018, 21032, 22782, 21033, 21051, 21206, 21218, 21207, 21202, 21207, 21206, 21053, 21033, 22732, 22732, 22722, 22802, 22722, 22722, 22820, 22722, 22818, 22820, 22722, 22722, 22722, 22814, 22738, 22321, 22322, 20190, 22746, 22750, 22722, 22724, 22722, 22722, 22728, 22810, 22736, 22814, 22730, 22810, 22810, 22728, 22728, 22728, 22740, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 21015, 21205, 21202, 21204, 21204, 21209]
[21201, 21201, 21209, 21204, 21204, 21202, 21207, 21206, 21232, 21053, 21015, 21053, 21205, 21203, 21204, 21204, 21203, 21205, 21051, 21034, 22772, 22762, 21032, 21053, 21232, 21053, 21013, 21083, 21082, 21011, 21051, 21053, 21015, 21083, 21083, 21053, 21232, 21013, 22782, 22782, 21032, 21013, 21051, 21206, 21208, 21205, 21206, 21231, 21016, 22722, 22722, 22722, 22722, 22722, 22722, 22734, 22722, 22812, 22722, 22818, 22820, 22812, 22734, 22752, 22818, 22746, 22744, 22744, 22744, 22722, 22726, 22812, 22812, 22722, 22736, 22736, 22810, 22730, 22736, 22722, 22728, 22726, 22722, 22728, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 22722, 21013, 21205, 21202, 21204, 21204, 21201]
[21201, 21209, 21204, 21204, 21204, 21204, 21203, 21205, 21051, 21033, 22772, 21083, 21217, 21203, 21204, 21204, 21203, 21205, 21051, 21034, 22820, 22742, 22770, 21034, 21015, 21052, 21232, 21234, 21232, 21231, 21051, 21033, 22774, 22770, 22782, 21083, 21232, 21053, 21032, 22782, 22822, 22722, 21032, 21015, 21071, 21016, 21052, 21231, 21012, 22732, 22722, 22722, 22722, 22722, 22810, 22808, 22722, 22736, 22812, 22722, 22722, 22722, 22820, 22722, 22722, 22722, 22744, 22722, 22722, 22722, 22722, 22722, 22740, 22822, 22722, 22722, 22722, 22722, 22740, 22722, 22722, 22726, 22728, 22728, 22822, 22816, 22722, 22722, 22722, 22808, 22722, 22722, 22101, 22101, 21073, 21205, 21203, 21202, 21204, 21209]
